site,transect,designated.window,actual.window,plant,ID,year_t,max.ht_t,max.w_t,perp.w_t,max.ht.dead,max.w.dea,perp.w.dead,flowers_t,fruits_t,reproductive_fraction_t,node.galls_t,stem.galls_t,bagworms_t,notes_t,year_t1,new.plant_t1,seedling_t1,newplant.meter,survival_t1,max.ht_t1,max.w_t1,perp.w_t1,flowers_t1,fruits_t1,reproductive_fraction,notes_t1
MOD,3,0,5,10,,2015,83,96,92,,,,9,2,1,,,,,2016,0,,,1,81,103,103,80,97,1,
MOD,3,50,50,1,,2015,56,112,100,,,,54,4,1,,,,,2016,0,,,1,67,122,117,122,137,0.25,
MOD,3,50,50,2,,2015,65,55,52,,,,47,23,1,,,,,2016,0,,,1,67,79,69,74,110,0.5,
MOD,3,50,50,3,,2015,61,68,61,,,,0,0,1,,,,,2016,0,,,1,56,81,67,89,57,0.5,
MOD,3,50,50,4,,2015,54,86,82,,,,12,1,1,,,,,2016,0,,,1,65,112,85,104,198,0.5,
MOD,3,50,50,5,,2015,72,88,87,,,,46,7,1,,,,"plant fraction was not originally recorded but due to deductive reasoning, it was concluded that the plant fraction is 1",2016,0,,,1,87,98,86,148,174,0.5,
MOD,3,50,50,6,,2015,83,90,79,,,,62,9,1,,,,,2016,0,,,1,89,91,70,183,238,1,
MOD,3,50,50,7,,2015,53,64,52,,,,3,2,1,,,,"plant fraction was not originally recorded but due to deductive reasoning, it was concluded that the plant fraction is 1",2016,0,,,1,55,65,63,130,95,1,
MOD,3,50,50,8,,2015,60,93,77,,,,82,0,1,,,,,2016,0,,,1,63,103,92,200,89,0.5,
MOD,3,50,50,9,,2015,82,96,78,,,,26,28,1,,,,,2016,0,,,1,62,111,73,169,183,1,
MOD,3,50,55,10,,2015,64,91,78,,,,0,1,1,,,,,2016,0,,,1,58,100,96,135,98,1,
MOD,3,100,100,1,,2015,63,70,61,,,,0,0,1,,,,,2016,0,,,1,77,90,66,79,294,0.5,
MOD,3,100,100,2,,2015,53,43,32,,,,0,0,1,,,,"plant fraction was not originally recorded but due to deductive reasoning, it was concluded that the plant fraction is 1",2016,0,,,1,64,48,28,32,44,1,
MOD,3,100,95,3,,2015,61,72,59,,,,0,0,1,,,,,2016,0,,,1,63,83,75,43,161,1,
MOD,3,100,100,4,,2015,62,84,57,,,,0,0,1,,,,"plant fraction was not originally recorded but due to deductive reasoning, it was concluded that the plant fraction is 1",2016,0,,,1,77,102,66,50,102,0.5,
MOD,3,100,100,5,,2015,62,104,90,,,,28,29,1,,,,,2016,0,,,1,69,105,103,55,160,0.5,
MOD,3,100,100,6,,2015,,,,,,,,,,,,,no data ,2016,0,,,1,72,95,69,209,156,1,
MOD,3,100,100,7,,2015,,,,,,,,,,,,,no data ,2016,0,,,1,72,112,88,117,156,0.5,
MOD,3,100,100,8,,2015,72,128,117,,,,8,0,,,,,,2016,0,,,1,80,147,140,207,220,0.5,
MOD,3,100,105,9,,2015,84,124,112,,,,5,2,1,,,,,2016,0,,,1,89,126,117,37,240,0.5,
MOD,3,100,105,10,,2015,72,147,134,,,,15,9,1,,,,"plant fraction was not originally recorded but due to deductive reasoning, it was concluded that the plant fraction is 1",2016,0,,,1,79,138,124,239,310,0.5,
MOD,3,150,145,1,,2015,92,182,166,,,,15,9,1,,,,,2016,0,,,1,101,193,190,190,192,0.25,
MOD,3,150,150,1,,2015,116,188,178,,,,69,0,1,,,,,2016,0,,,1,127,221,192,233,191,0.25,
MOD,3,150,155,3,,2015,108,171,140,,,,189,6,1,,,,,2016,0,,,1,118,237,203,411,894,0.25,
MOD,3,150,160,4,,2015,121,166,140,,,,71,0,1,,,,,2016,0,,,1,120,231,175,163,304,0.25,
MOD,3,200,,1,,2015,75,36,31,,,,37,0,1,,,,,2016,0,,,1,86,163,152,222,319,0.25,
MOD,3,250,255,1,,2015,30,45,40,,,,0,0,1,,,,,2016,0,,,1,42,52,50,32,27,1,
MOD,3,250,255,2,,2015,119,185,164,,,,16,6,1,,,,"plant fraction was not originally recorded but due to deductive reasoning, it was concluded that the plant fraction is 1",2016,0,,,1,133,218,192,383,408,0.25,
MOD,3,250,270,3,,2015,49,93,81,,,,0,0,1,,,,"plant fraction was not originally recorded but due to deductive reasoning, it was concluded that the plant fraction is 1",2016,0,,,1,51,106,102,117,153,0.25,
SLP,1,200,200,1,,2015,6.5,7,3,,,,0,0,1,,,,"Not 2015 recruit, added to census at 200",2016,0,,,1,9,12,12,0,0,1,
SLP,2,50,80,2s1,,2015,7,2,1,,,,0,0,1,,,,On edge of 1m distance from tape; beneath big flowering creosote. ,2016,0,,,1,5.5,6.5,5,0,0,1,
FPS,1,200,210,7s,,2015,4,4,4,,,,0,0,1,,,,no data on if it is a new 2015 recruit,2016,0,,,1,8,11,7,0,0,1,
FPS,1,200,220,6s,,2015,7,11,5,,,,0,0,1,,,,,2016,0,,,1,2,0.5,0.5,0,0,1,"mostly died back, 2 leaves, alive"
FPS,1,300,340,9s,,2015,6,3.5,2,,,,0,0,1,,,,no data on if it is a new 2015 recruit,2016,0,,,0,,,,,,,"caveat. Found tag, not plant. Searched hard"
FPS,3,150,175,1s,,2015,4,4.5,2,,,,0,0,1,,,,2015 recruit,2016,0,,,0,,,,,,,
FPS,3,150,160,3s,,2015,5.5,8,3.5,,,,0,0,1,,,,maybe a 2015 recruit,2016,0,,,0,,,,,,,actually ~161m
FPS,3,150,150,4s,,2015,4.5,2.5,1,,,,0,0,1,,,,2015 recruit ,2016,0,,,0,,,,,,,"found loose tag, no plant, assumed dead"
PDC,2,50,85,1s1,,2015,3,2,1,,,,0,0,1,,,,no data on if it is a new 2015 recruit,2016,0,,,1,6,7,5,0,0,1,wrong transcect. Actually 2s1
PDC,2,50,85,1s2,,2015,3.5,5,3,,,,0,0,1,,,,no data on if it is a new 2015 recruit,2016,0,,,0,,,,,,,wrong transcect. Actually 2s2. Dead
MOD,1,100,105,1s1,,2015,5.5,9,6.5,,,,0,0,1,,,,no data on if it is a new 2015 recruit,2016,0,,,1,8,13,11,0,0,1,
FPS,3,100,145,2s,,2015,4,4,4,,,,0,0,1,,,,not a new recruit; woody at base; maybe 1 years old ,2016,0,,,1,5,9,7,0,0,1,
FPS,1,50,60,7s,,,,,,,,,,,,,,,,2016,1,0,63.3,,11,14,9,0,0,1,outside normal search window. Andrew's not a recruit. (Eliza)
FPS,2,350,345,3s,,,,,,,,,,,,,,,,2016,1,0,346.9,,8,7.5,6,0,0,1,"probably 2 years old. Mom is 1-350-1. 1.5m from transect. ""Larrea Flint"""
FPS,1,50,95,7s,,,,,,,,,,,,,,,,2016,1,0,95.8,,6,8,4,0,0,1,"not a seedling. In sweep, Malja Shrubama"
FPS,1,100,105,5s,,,,,,,,,,,,,,,,2016,1,0,106.8,,5,7,5,0,0,1,not a seedling. In sweep. Beau Growshrubama
FPS,1,200,205,5s,,,,,,,,,,,,,,,,2016,1,1,207.5,,5.5,6,4.5,0,0,1,"not found on sweep, offspring of 1-200-2. (under)"
FPS,1,200,205,6s,,,,,,,,,,,,,,,,2016,1,1,207.5,,9,8,6,0,0,1,"out of sweep window, offspring of 1-200-2. (under)"
FPS,1,200,205,7s,,,,,,,,,,,,,,,,2016,1,1,207.5,,8,10,8,0,0,1,"out of sweep window, offspring of 1-200-2. (under)"
FPS,1,300,340,4s,,,,,,,,,,,,,,,,2016,1,0,343,,12,12,7,0,0,1,"just outside of window, not recruit"
FPS,1,300,330,5s,,,,,,,,,,,,,,,,2016,1,1,330.3,,7,5,4,0,0,1,"""Bae-Bae"" in sweep. May be true recruit - Andrew found it"
FPS,2,100,105,11s,,,,,,,,,,,,,,,,2016,1,1,108.2,,5.5,9,5,0,0,1,"likely seedling, in window. ""Jesus"". Kory"
FPS,2,100,140,12s,,,,,,,,,,,,,,,,2016,1,1,141,,7,7,6,0,0,1,"""Yeesus"" maybe seedling, ~3m out of tsect"
FPS ,2,150,150,13s,,,,,,,,,,,,,,,,2016,1,0,154.8,,13,19,10,0,0,1,~3.2m out of transect. Not recreuit. Andrew
FPS,2,150,155,14s,,,,,,,,,,,,,,,,2016,1,0,156.5,,15,16,14,4,3,1,"not recruit, ""Big Boi"" ~1.5 out of sweep"
FPS,2,150,155,15s,,,,,,,,,,,,,,,,2016,1,1,158.7,,3,5,4,0,0,1,"probably recruit, in window, ""Charles Dickens"""
FPS,2,150,160,16s,,,,,,,,,,,,,,,,2016,1,0,160,,11,8,7,0,0,1,probably not recruit. In window
FPS,2,150,155,17s,,,,,,,,,,,,,,,,2016,1,0,159.8,,8,9,8,0,0,1,"""Natalie Shrubman"". Not recruit ~2.5m from tsect"
FPS,2,150,160,18s,,,,,,,,,,,,,,,,2016,1,1,162.9,,11,9,6,0,0,1,"in window. Maybe recruit? Baby under a mom. ""Henry"" - Andrew"
FPS,2,150,160,19s,,,,,,,,,,,,,,,,2016,1,1,162.4,,6,5,4,0,0,1,"~1.5m out of tsect. Likely recruit. Baby under a mom ""Mary Kate"""
FPS,2,150,160,20s,,,,,,,,,,,,,,,,2016,1,1,162.4,,4,12,5,0,0,1,"~1.5m out of tsect. Likely recruit. Baby under a mom ""Ashley"""
FPS,2,150,150,21s,,,,,,,,,,,,,,,,2016,1,1,151.8,,3,3,2.5,0,0,1,~3m from transect. Recruit
FPS,2,150,150,22s,,,,,,,,,,,,,,,,2016,1,0,0.5m nw of 2-150-8,,7,4,3.5,0,0,1,probably not recruit. ~1.5m from tsect
PDC,2,0,45,11s,,,,,,,,,,,,,,,,2016,1,0,45.8,,8,6,5,0,0,1,"""Evangeline"" in window, not recruit"
FPS,3,150,170,11s,,,,,,,,,,,,,,,,2016,1,1,171.4,,7,4,4,0,0,1,"within 1m, under mom. Likely new recruit. ""Gilgamesh"""
FPS,3,200,205,11s,,,,,,,,,,,,,,,,2016,1,1,206.7,,4,3,2.5,0,0,1,"""Lord Shrubington"". In sweep, maybe seedling"
SLP,2,200,215,1s,,,,,,,,,,,,,,,,2016,1,0,217.3,,12,11,10,0,0,1,"not a recruit. ""Shrubasaurous"""
SLP,1,250,250,5s,,,,,,,,,,,,,,,,2016,1,0,250.7,,10,9,8,0,0,1,"1.75m from transect, not new recruit, in junipers shade"
SLP,2,300,340,2s,,,,,,,,,,,,,,,,2016,1,0,343.9,,13,16,14,0,0,1,"0.5m from transect, definitely not new recruit"
SLP,3,250,250,3s,,,,,,,,,,,,,,,,2016,1,1,257.3,,6,3.5,2,0,0,1,"definitely new recruit, ""Brumehide"", in window, not under mom"
SLP,2,50,85,6s,,,,,,,,,,,,,,,,2016,1,0,85.1,,9,11,8,0,0,1,"likely not seedling, ""Snuffaupabush"". In window"
SLP,2,50,75,7s,,,,,,,,,,,,,,,,2016,1,1,77.4,,7,5,3,0,0,1,likely new recruit. ~1.5m from tsect (outside window)
SLP,2,50,85,8s,,,,,,,,,,,,,,,,2016,1,0,85.5,,8,8,8,0,0,1,"~1.25m from tsect, likely not recruit. ""h8r"""
SLP,2,100,110,12s,,,,,,,,,,,,,,,,2016,1,1,112.6,,4,5,2,0,0,1,"""Theodosia"", in window, likely recruit, baby under mom"
FPS,1,0,0,1,,2016,58,69,51,,,,5,103,1,,,,one weevil,2017,0,,,1,57,72,55,0,3,1,
FPS,1,0,0,2,,2016,94,185,143,,,,85,263,0.5,,,,,2017,0,,,1,95,189,144,12,31,0.25,
FPS,1,0,,3,,2016,16,29,24,,,,0,0,1,,,,,2017,0,,,1,16,29,21,0,0,1,
FPS,1,0,0,4,,2016,59,77,53,,,,28,68,1,,,,,2017,0,,,1,58,59,47,5,25,0.5,"close to another untagged plant, might be easy to confuse; 2016 data incorrect b/c included 2 plants"
FPS,1,0,,5,,2016,68,94,72,,,,16,354,1,,,,"easily found, not sure what happened in 2015",2017,0,,,1,57,98,93,13,43,0.25,
FPS,1,0,0,6,,2016,48,48,28,,,,9,47,1,,,,,2017,0,,,1,47,36,20,16,43,1,"close to another untagged plant, might be easy to confuse; 2016 data incorrect b/c included 2 plants"
FPS,1,0,,7,,2016,68,90,87,,,,10,107,1,,,,,2017,0,,,1,74,97,89,1,24,0.25,
FPS,1,0,0,8,,2016,56,91,75,,,,12,160,1,,,,,2017,0,,,1,64,80,86,23,110,0.5,
FPS,1,0,,9,,2016,78,60,52,,,,11,176,1,,,,,2017,0,,,1,59,67,54,4,84,0.5,seems like separate plant from 1-0-10
FPS,1,0,0,10,,2016,64,61,42,,,,19,202,1,,,,,2017,0,,,1,69,78,48,3,20,1,
FPS,1,50,50,1,,2016,130,235,161,,,,112,220,0.125,,,,,2017,0,,,,,,,,,,dropped from study due to plant overlap
FPS,1,50,50,2,,2016,31,54,44,,,,0,0,1,,,,,2017,0,,,1,30,54,40,0,0,1,
FPS,1,50,,3,,2016,94,134,104,,,,10,99,0.5,,,,,2017,0,,,1,100,135,102,4,225,1,
FPS,1,50,55,4,,2016,70,84,79,,,,108,188,0.5,,,,,2017,0,,,1,65,94,85,9,106,0.25,
FPS,1,50,,6,,2016,10,18,14,,,,0,0,1,,,,,2017,0,,,1,15,23,20,0,0,1,87.4 m
FPS,1,100,,1,,2016,98,144,141,,,,220,158,0.25,,,,,2017,0,,,1,92,167,163,94,144,0.125,
FPS,1,100,105,2,,2016,142,143,132,,,,104,112,0.25,,,,,2017,0,,,1,137,154,136,148,486,0.125,
FPS,1,100,,3,,2016,128,139,130,,,,140,203,0.25,,,,,2017,0,,,1,131,163,149,68,163,0.125,
FPS,1,100,130,4,,2016,8,8,6,,,,0,0,,,,,,2017,0,,,1,13,16,9,0,0,1,
FPS,1,150,145,1,,2016,89,182,140,,,,75,178,0.125,,,,,2017,0,,,1,84,202,168,13,119,0.125,
FPS,1,150,150,2,,2016,107,152,144,,,,155,392,0.125,,,,,2017,0,,,1,111,161,151,2,180,0.0625,
FPS,1,150,,3,,2016,51,49,37,,,,2,12,1,,,,,2017,0,,,1,58,54,43,0,0,1,
FPS,1,150,,4,,2016,85,148,143,,,,145,224,0.125,,,,,2017,0,,,1,100,163,148,80,420,0.125,
FPS,1,200,,1,,2016,62,110,104,,,,125,137,0.125,,,,,2017,0,,,1,59,133,112,47,247,0.125,
FPS,1,200,,2,,2016,85,151,134,,,,171,177,0.125,,,,,2017,0,,,1,80,155,135,43,285,0.125,
FPS,1,200,,3,,2016,95,142,136,,,,126,225,0.125,,,,,2017,0,,,1,99,138,137,12,348,0.125,
FPS,1,200,200,4,,2016,92,110,108,,,,145,322,1,,,,,2017,0,,,1,89,139,122,49,186,0.0625,
FPS,1,300,305,1,,2016,112,246,234,,,,154,124,0.125,,,,"couldn't find tag, confident in plant, retagged",2017,0,,,1,119,236,214,166,384,0.0625,
FPS,1,300,305,2,,2016,49,66,58,,,,44,118,0.5,,,,,2017,0,,,1,56,73,69,32,251,0.5,
FPS,1,300,,3,,2016,75,120,112,,,,127,79,0.25,,,,,2017,0,,,1,87,137,133,53,187,0.125,
FPS,1,300,335,8s,,2016,2,2,2,,,,0,0,1,,,,,2017,0,,,1,3.5,2.5,2,0,0,1,
FPS,1,300,350,1,,2016,116,189,161,,,,235,162,0.125,,,,,2017,0,,,1,122,219,196,39,382,0.0625,CHECK WINDOWS
FPS,1,400,,1,,2016,106,185,178,,,,152,28,0.125,,,,,2017,0,,,1,124,169,157,62,125,0.0625,
FPS,1,400,,2,,2016,91,148,140,,,,214,19,,,,,,2017,0,,,1,94,162,176,93,195,0.0625,
FPS,1,400,,3,,2016,77,175,122,,,,198,122,0.125,,,,,2017,0,,,1,85,193,153,86,180,0.125,
FPS,1,400,,4,,2016,105,181,178,,,,124,53,0.125,,,,,2017,0,,,1,113,197,190,48,209,0.0625,
FPS,1,110,,1s,,2016,9,9,7,,,,0,0,1,,,,,2017,0,,,1,8,16,14,0,0,1,
FPS,1,100,,2s,,2016,9,14,8,,,,0,0,,,,,,2017,0,,,1,12,17,13,0,0,1,
FPS,1,165,,3s,,2016,11,13,12,,,,0,0,,,,,,2017,0,,,1,15,19,17,0,0,1,
FPS,2,0,0,1,,2016,52,63,49,,,,0,7,1,,,,,2017,0,,,1,59,66,51,0,0,1,
FPS,2,0,0,2,,2016,42,47,35,,,,0,0,1,,,,,2017,0,,,1,40,46,36,0,0,1,
FPS,2,0,,3,,2016,42,103,79,,,,79,205,0.5,,,,,2017,0,,,1,44,88,79,26,48,0.25,
FPS,2,0,0,4,,2016,64,69,69,,,,0,6,1,,,,,2017,0,,,1,61,72,72,0,0,1,
FPS,2,0,0,5,,2016,81,103,73,,,,2,50,1,,,,,2017,0,,,1,84,73,73,29,42,1,
FPS,2,0,0,6,,2016,29,48,39,,,,0,0,1,,,,,2017,0,,,1,33,48,31,0,0,1,
FPS,2,0,0,7,,2016,43,83,69,,,,44,127,1,,,,,2017,0,,,1,55,87,67,5,41,0.5,
FPS,2,0,,8,,2016,43,56,51,,,,0,0,1,,,,,2017,0,,,1,39,56,46,11,0,1,
FPS,2,0,0,9,,2016,25,40,40,,,,0,0,1,,,,gray weevil mating pair,2017,0,,,1,25,43,38,0,0,1,
FPS,2,0,0,10,,2016,49,116,108,,,,40,129,0.5,,,,,2017,0,,,1,75,121,119,6,38,0.5,
FPS,2,50,50,1,,2016,69,122,101,,,,112,155,0.25,,,,,2017,0,,,1,75,118,97,8,190,0.125,
FPS,2,50,50,2,,2016,67,76,72,,,,49,114,0.5,,,,,2017,0,,,1,69,74,63,9,54,0.5,
FPS,2,50,,3,,2016,59,75,64,,,,79,192,1,,,,,2017,0,,,1,64,77,73,36,18,0.25,
FPS,2,50,50,4,,2016,56,111,105,,,,36,17,1,,,,,2017,0,,,1,40,115,100,2,6,1,
FPS,2,50,,5,,2016,51,68,64,,,,32,25,1,,,,,2017,0,,,1,54,72,63,0,66,1,
FPS,2,50,50,6,,2016,52,91,83,,,,7,5,1,,,,,2017,0,,,1,54,92,85,0,6,1,
FPS,2,50,,7,,2016,45,82,79,,,,22,119,1,,,,,2017,0,,,1,49,92,67,17,54,0.5,
FPS,2,50,,8,,2016,55,78,74,,,,21,50,1,,,,,2017,0,,,1,58,85,78,4,56,0.25,
FPS,2,50,50,9,,2016,57,87,75,,,,19,154,0.5,,,,,2017,0,,,1,63,92,79,4,85,1,
FPS,2,50,55,10,,2016,65,100,98,,,,29,191,0.5,,,,,2017,0,,,1,63,98,92,18,45,1,
FPS,2,100,100,1,,2016,96,178,129,,,,73,170,0.25,,,,,2017,0,,,1,77,181,133,28,118,0.125,
FPS,2,100,100,2,,2016,71,111,104,,,,57,15,0.25,,,,,2017,0,,,1,70,137,102,11,122,0.125,
FPS,2,100,,3,,2016,103,155,139,,,,89,74,0.25,,,,,2017,0,,,1,102,148,146,33,71,0.125,
FPS,2,100,100,4,,2016,99,101,71,,,,129,159,0.5,,,,,2017,0,,,1,99,96,77,43,95,0.125,
FPS,2,100,100,5,,2016,31,59,21,,,,2,13,1,,,,,2017,0,,,1,36,43,19,26,23,1,
FPS,2,100,100,6,,2016,62,45,32,,,,17,51,1,,,,,2017,0,,,1,86,47,44,9,68,1,
FPS,2,100,100,7,,2016,107,112,102,,,,158,284,0.25,,,,,2017,0,,,1,95,115,108,24,95,0.125,
FPS,2,100,100,8,,2016,113,140,108,,,,51,111,0.125,,,,,2017,0,,,1,115,142,100,38,130,0.125,
FPS,2,100,100,9,,2016,112,175,157,,,,81,132,0.125,,,,,2017,0,,,1,105,186,147,23,169,0.125,
FPS,2,100,105,10,,2016,104,147,141,,,,104,166,0.125,,,,,2017,0,,,1,108,172,168,50,204,0.0625,
FPS,2,150,150,1,,2016,110,203,153,,,,92,302,0.125,,,,,2017,0,,,1,112,228,165,44,302,0.125,
FPS,2,150,150,2,,2016,52,122,107,,,,47,112,0.125,,,,,2017,0,,,1,72,138,109,19,392,0.25,
FPS,2,150,150,3,,2016,66,100,84,,,,78,106,0.25,,,,,2017,0,,,1,81,101,98,68,139,0.125,
FPS,2,150,150,4,,2016,48,89,45,,,,96,153,0.5,,,,,2017,0,,,1,59,92,65,74,131,0.125,
FPS,2,150,150,5,,2016,99,104,94,,,,70,89,0.125,,,,,2017,0,,,1,104,109,93,54,108,0.125,
FPS,2,150,150,6,,2016,62,28,17,,,,39,79,1,,,,inferred plant based on gps and previous years data. Replaced tags. Plant dying back,2017,0,,,1,64,62,21,5,56,0.5,
FPS,2,150,155,7,,2016,84,103,51,,,,54,55,0.5,,,,inferred plant based on gps and previous years data. Replaced tags,2017,0,,,1,77,104,51,22,108,0.5,
FPS,2,150,,8,,2016,71,100,70,,,,135,218,0.5,,,,,2017,0,,,1,68,113,90,55,256,0.5,
FPS,2,150,,9,,2016,84,154,128,,,,177,179,0.125,,,,,2017,0,,,1,71,138,119,92,142,0.125,
FPS,2,150,155,10,,2016,57,57,32,,,,37,128,0.5,,,,broken or died back. Inferred plant from gps and size. Replaced tag,2017,0,,,1,60,60,58,12,112,0.5,
FPS,2,150,,11,,2016,31,51,40,,,,0,1,1,,,,,2017,0,,,1,35,51,47,0,0,1,
FPS,2,150,,12,,2016,47,63,53,,,,7,108,0.5,,,,,2017,0,,,1,7,8,6.5,0,0,1,CHECK HUGE LOSS
FPS,2,150,,11b,,2016,10,17,12,,,,0,0,1,,,,,2017,0,,,1,11,19,16,0,0,1,
FPS,2,200,200,1,,2016,100,157,153,,,,76,49,0.25,,,,,2017,0,,,1,109,169,151,11,133,0.125,
FPS,2,200,,2,,2016,79,122,103,,,,59,78,0.25,,,,,2017,0,,,1,82,138,111,19,113,0.125,
FPS,2,200,200,3,,2016,81,113,103,,,,70,87,0.25,,,,,2017,0,,,1,87,122,109,8,140,0.125,
FPS,2,200,,4,,2016,104,172,145,,,,108,84,0.125,,,,,2017,0,,,1,113,212,166,177,411,0.125,
FPS,2,200,200,5,,2016,113,171,139,,,,101,116,0.125,,,,,2017,0,,,1,117,175,156,33,269,0.125,
FPS,2,250,250,1,,2016,47,82,78,,,,9,62,0.5,,,,,2017,0,,,1,49,85,84,5,17,0.25,
FPS,2,250,,2,,2016,92,119,102,,,,82,111,0.25,,,,,2017,0,,,1,103,118,97,22,114,0.25,
FPS,2,250,,3,,2016,81,171,167,,,,185,256,0.125,,,,,2017,0,,,1,83,197,180,69,458,0.125,
FPS,2,250,,4,,2016,62,88,82,,,,77,188,0.5,,,,,2017,0,,,1,67,89,86,12,52,0.5,
FPS,2,250,255,5,,2016,54,104,97,,,,10,11,1,,,,,2017,0,,,1,75,104,100,0,4,1,
FPS,2,250,,6,,2016,54,125,97,,,,90,103,0.25,,,,,2017,0,,,1,64,120,119,28,77,0.25,
FPS,2,250,255,7,,2016,62,117,108,,,,52,90,0.5,,,,,2017,0,,,1,66,119,107,14,56,0.25,
FPS,2,350,345,1,,2016,100,158,139,,,,80,49,0.125,,,,,2017,0,,,1,109,186,180,171,324,0.125,
FPS,2,350,,2,,2016,69,133,121,,,,68,68,0.25,,,,weevil (1),2017,0,,,1,83,142,129,60,105,0.125,
FPS,2,500,490,1,,2016,73,140,119,,,,42,28,0.5,,,,,2017,0,,,1,79,145,132,9,119,0.25,
FPS,3,0,0,1,,2016,77,121,110,,,,12,164,0.25,,,,,2017,0,,,1,79,145,132,9,119,0.25,
FPS,3,0,,2,,2016,63,113,109,,,,19,226,0.25,,,,,2017,0,,,1,56,115,110,17,170,0.5,
FPS,3,0,,3,,2016,86,155,139,,,,19,285,0.25,,,,,2017,0,,,1,92,136,136,0,225,0.25,
FPS,3,0,0,4,,2016,64,87,59,,,,0,148,1,,,,,2017,0,,,1,65,113,77,0,186,1,
FPS,3,0,0,5,,2016,56,108,72,,,,31,197,1,,,,,2017,0,,,1,55,100,76,13,125,0.5,
FPS,3,0,0,6,,2016,57,94,48,,,,2,105,0.5,,,,,2017,0,,,1,64,101,55,0,76,0.25,
FPS,3,0,,7,,2016,123,168,160,,,,7,74,0.25,,,,,2017,0,,,1,124,143,142,7,79,0.125,
FPS,3,0,0,8,,2016,69,82,75,,,,20,77,0.5,,,,,2017,0,,,1,68,85,81,0,58,0.5,
FPS,3,0,0,9,,2016,85,96,44,,,,7,165,1,,,,,2017,0,,,1,87,88,47,3,71,1,
FPS,3,0,5,11,,2016,59,61,51,,,,40,293,1,,,,,2017,0,,,1,62,62,47,10,166,0.5,
FPS,3,50,,1,,2016,62,78,40,,,,20,95,1,,,,,2017,0,,,1,67,74,67,26,40,1,
FPS,3,50,,2,,2016,40,40,33,,,,0,0,1,,,,,2017,0,,,1,43,43,34,0,0,1,
FPS,3,50,,3,,2016,27,27,10,,,,0,2,1,,,,,2017,0,,,1,26,28,16,0,3,1,
FPS,3,50,,4,,2016,20,25,18,,,,0,0,1,,,,,2017,0,,,1,21,27,17,0,0,1,
FPS,3,50,,5,,2016,35,43,36,,,,8,16,1,,,,,2017,0,,,1,35,42,41,0,11,1,
FPS,3,50,50,6,,2016,27,18,10,,,,0,0,1,,,,,2017,0,,,1,28,21,11,0,0,1,
FPS,3,50,50,7,,2016,36,42,32,,,,0,1,1,,,,,2017,0,,,1,36,46,30,0,0,1,
FPS,3,50,50,8,,2016,47,48,42,,,,0,15,1,,,,,2017,0,,,1,46,44,40,1,7,1,
FPS,3,50,50,9,,2016,42,50,30,,,,1,1,1,,,,,2017,0,,,1,44,53,37,0,0,1,
FPS,3,50,50,10,,2016,39,47,32,,,,0,0,1,,,,,2017,0,,,1,41,51,43,0,2,1,
FPS,3,100,,1,,2016,82,101,93,,,,0,15,0.25,,,,,2017,0,,,1,85,103,93,3,69,0.25,
FPS,3,100,,2,,2016,36,41,29,,,,0,0,1,,,,,2017,0,,,1,38,38,36,0,0,1,
FPS,3,100,,3,,2016,62,69,51,,,,12,72,0.5,,,,,2017,0,,,1,68,80,54,30,109,1,
FPS,3,100,100,4,,2016,82,77,55,,,,5,49,1,,,,,2017,0,,,1,83,90,72,1,12,0.5,
FPS,3,100,100,5,,2016,21,21,9,,,,0,0,1,,,,,2017,0,,,1,23,21,10,0,0,1,
FPS,3,100,,6,,2016,23,49,42,,,,0,0,1,,,,,2017,0,,,1,38,42,50,0,1,1,
FPS,3,100,,7,,2016,8,53,52,,,,0,0,1,,,,,2017,0,,,1,36,57,49,0,0,1,
FPS,3,100,100,8,,2016,74,78,68,,,,19,68,1,,,,,2017,0,,,1,79,91,79,11,42,0.25,
FPS,3,100,100,9,,2016,58,53,47,,,,0,16,1,,,,,2017,0,,,1,49,51,50,0,4,1,
FPS,3,100,100,10,,2016,43,36,35,,,,0,0,1,,,,,2017,0,,,1,48,45,42,0,14,1,
FPS,3,150,,1,,2016,55,84,73,,,,29,57,0.125,,,,,2017,0,,,1,57,87,80,63,139,0.25,
FPS,3,150,150,2,,2016,66,77,50,,,,28,103,0.125,,,,,2017,0,,,1,71,77,65,46,178,0.25,
FPS,3,150,,3,,2016,67,71,51,,,,57,76,0.5,,,,,2017,0,,,1,66,83,55,57,103,0.25,
FPS,3,150,150,4,,2016,44,51,39,,,,31,20,1,,,,,2017,0,,,1,49,55,43,80,40,1,
FPS,3,150,150,5,,2016,36,44,40,,,,67,32,1,,,,,2017,0,,,1,41,42,36,70,32,1,
FPS,3,150,150,6,,2016,41,45,43,,,,64,67,1,,,,,2017,0,,,1,48,54,45,92,27,0.5,
FPS,3,150,,7,,2016,49,78,62,,,,81,52,0.5,,,,,2017,0,,,1,53,81,65,81,131,0.5,
FPS,3,150,150,8,,2016,44,69,45,,,,19,23,0.5,,,,,2017,0,,,1,46,51,41,18,31,1,
FPS,3,150,150,9,,2016,41,48,89,,,,0,0,1,,,,,2017,0,,,1,38,49,22,2,3,1,
FPS,3,150,150,10,,2016,65,88,76,,,,68,146,1,,,,,2017,0,,,1,57,69,65,29,25,0.5,
FPS,3,200,,1,,2016,70,142,92,,,,86,152,0.25,,,,,2017,0,,,1,75,135,101,62,151,0.125,
